Id,SalePrice
2735,127426.26692027957
2736,192436.4084595928
2737,122358.1900385778
2738,165274.005978249
2739,131235.45490109868
2740,131500.24119254373
2741,146218.2609589873
2742,142663.0188435561
2743,146980.09855515114
2744,115744.7571124342
2745,106348.76009308035
2746,131500.24119254373
2747,203493.8940300254
2748,118411.1886990076
2749,131119.32239446184
2750,107110.59768924417
2751,115755.5975384913
2752,231924.99052741786
2753,179242.06388547693
2754,268873.0786304724
2755,139615.6684589008
2756,94043.22604782223
2757,94297.17191321017
2758,125416.3808492902
2759,197155.05251049288
2760,166015.19803318972
2761,118538.16163170157
2762,126283.51052603382
2763,219756.23453001978
2764,212021.72606174464
2765,327069.00819764857
2766,166153.01139194076
2767,157169.41913794907
2768,161718.76386281784
2769,119046.05336247745
2770,105713.89542961048
2771,82731.79461200169
2772,103174.43677573105
2773,189388.02276404647
2774,184818.03249795453
2775,152936.9859657107
2776,152820.8534590738
2777,123860.18437879128
2778,130992.34946176785
2779,211873.07227693647
2780,134547.59157719905
2781,110676.68023073245
2782,113216.13888461188
2783,178226.28042392514
2784,94921.19615062293
2785,110898.10481794912
2786,96466.55219506478
2787,123109.18720868454
2788,110168.78849995657
2789,200815.5867065039
2790,183579.78913829508
2791,94921.19615062293
2792,133023.9163848714
2793,235491.07306890617
2794,120569.7285548051
2795,141139.34365122847
2796,107121.43811530127
2797,249319.2469956009
2798,176204.51861598765
2799,141901.18124739226
2800,107502.35691338318
2801,97968.54653527823
2802,153582.6910552376
2803,208063.88429611732
2804,181262.79038252335
2805,134547.59157719905
2806,115120.73287502145
2807,161359.5259168501
2808,108126.38115079593
2809,122104.24417318986
2810,107491.51648732607
2811,158153.7166322206
2812,105079.03076614063
2813,152935.9506548196
2814,150650.43786632814
2815,114231.92234616366
2816,235871.99186698807
2817,160968.80200360215
2818,106359.60051913743
2819,240971.55471597007
2820,144440.6399012717
2821,119046.05336247745
2822,219237.5023731868
2823,421515.189269849
2824,192710.9998662039
2825,161962.90461303975
2826,107237.57062193812
2827,116357.9409237899
2828,289072.61535487097
2829,207958.59221553753
2830,232834.4465974988
2831,178500.87183053623
2832,229025.25861667967
2833,227004.53211963322
2834,224327.26010700274
2835,199567.53823167834
2836,197282.02544318687
2837,170871.65544284086
2838,112697.4067277789
2839,184965.65097187166
2840,175569.6539525178
2841,216708.88414536446
2842,220518.0721261836
2843,149265.6113436426
2844,157412.52457727992
2845,82731.79461200169
2846,218359.5322703861
2847,217470.72174152828
2848,206425.11190804385
2849,206540.20910378968
2850,275751.2978480611
2851,224316.41968094566
2852,240833.741357219
2853,217459.8813154712
2854,141668.91623411851
2855,171125.6013082288
2856,215185.2089530368
2857,199186.61943359644
2858,164269.06294275436
2859,176966.35621215147
2860,92645.4884772975
2861,152831.6938851309
2862,213534.56082801518
2863,119564.78551931045
2864,288448.5911174582
2865,139626.50888495788
2866,211629.9668376056
2867,91873.84576596762
2868,164523.00880814227
2869,154460.66115803833
2870,182807.11111607414
2871,152566.90759368584
2872,97228.3897912286
2873,134663.7240838359
2874,191568.24347195818
2875,143170.910574332
2876,160820.14821879397
2877,164756.3091323071
2878,150270.5543791373
2879,180648.57126027663
2880,106083.97380163531
2881,169835.22644006595
2882,221524.05047256933
2883,176320.65112262455
2884,177326.62946901025
2885,201705.4325462527
2886,258091.219777542
2887,127437.10734633665
2888,136187.39927616357
2889,88837.33580736941
2890,84901.1748938563
2891,172130.54434372348
2892,96074.79297092577
2893,141403.09463178244
2894,122358.1900385778
2895,250875.44346609982
2896,234115.01635049563
2897,200964.24049131203
2898,175431.84059376674
2899,183949.8675103199
2900,148270.473423314
2901,213016.86398207326
2902,203260.59370586064
2903,243500.1729437924
2904,228009.4751551279
2905,176183.8730747645
2906,198816.54106157162
2907,138599.88499734903
2908,84001.5239389414
2909,173908.16540143907
2910,113988.8169068328
2911,111681.62326622714
2912,145710.3692282114
2913,111681.62326622714
2914,111681.62326622714
2915,111681.62326622714
2916,111681.62326622714
2917,97957.70610922115
2918,96190.92547756263
2919,248579.09025155124
